year,sigungu_cd,buffer_m,road_inter_ha
2020,11110,100,2.8768051122057825
2020,11140,100,0.0
2020,11170,100,0.0
2020,11200,100,0.0
2020,11215,100,0.0
2020,11230,100,0.0
2020,11260,100,0.6848673898957375
2020,11290,100,2.7996113065388855
2020,11305,100,0.0
2020,11320,100,0.0
2020,11350,100,12.663975636484482
2020,11380,100,0.0
2020,11410,100,2.812897948462488
2020,11440,100,2.5138927439864394
2020,11470,100,0.0
2020,11500,100,1.1772022538532152
2020,11530,100,0.0
2020,11545,100,1.3076795785985411
2020,11590,100,0.0
2020,11620,100,34.448420235995634
2020,11650,100,6.335605750218566
2020,11680,100,1.4495822172674948
2020,11710,100,0.3836997166914151
2020,11740,100,2.2249673669500933
2020,26110,100,0.0
2020,26140,100,0.15450536484874686
2020,26170,100,12.443904221615377
2020,26200,100,0.0
2020,26230,100,1.5040840038471868
2020,26260,100,8.699765737104375
2020,26290,100,10.246463403077401
2020,26320,100,14.161745400257534
2020,26350,100,75.80140149847736
2020,26380,100,0.019965259627857636
2020,26410,100,43.60853381015704
2020,26440,100,60.101259789226916
2020,26470,100,0.23542970002058705
2020,26500,100,8.322033935732621
2020,26530,100,0.0
2020,26710,100,288.1845567717385
2020,27140,100,62.82040044417923
2020,27170,100,0.7216109924986083
2020,27200,100,0.0
2020,27230,100,33.34963417473063
2020,27260,100,16.19960550925423
2020,27290,100,1.7953680419843454
2020,27710,100,114.93609607496376
2020,27720,100,206.33407122360595
2020,28110,100,3.9478099469040098
2020,28177,100,0.0
2020,28185,100,0.0
2020,28200,100,3.7611587150655956
2020,28237,100,1.0117904795967707
2020,28245,100,0.22103071335399346
2020,28260,100,0.29149534951038697
2020,28710,100,2.1064771456261786
2020,28720,100,0.0
2020,29110,100,20.75767006681854
2020,29140,100,0.04706441905823431
2020,29155,100,18.4104323480261
2020,29170,100,7.489250687600831
2020,29200,100,48.60082486794869
2020,30110,100,18.060496543859728
2020,30140,100,6.424309903376638
2020,30170,100,9.842082883057738
2020,30200,100,33.42937943616997
2020,30230,100,4.188884808729911
2020,31110,100,43.009127678683136
2020,31140,100,27.818851613724384
2020,31170,100,0.0
